1888;2025-04-22;entregado;1390;48:17,100:12,560:6,570:5,711:4,738:14,868:9,969:1,980:16;Avenida de Espana 43;9322
1889;2025-02-4;entregado;1854;379:16,382:11,481:3,537:1;Camino Viejo 166;42027
1890;2025-05-1;en reparto;804;289:11,363:11;Calle Estrella 94;4537
1891;2025-01-12;entregado;2131;445:8,974:11;Avenida de Espana 151;16876
1892;2025-03-14;entregado;1288;164:16,186:17,251:3,322:10,428:4,433:5,449:7,628:14;Paseo del Prado 117;16221
1893;2025-01-14;entregado;2264;31:8,114:3,130:11,208:1,404:13,831:12,930:1,946:18;Calle Luna 29;32968
1894;2025-02-19;entregado;1983;133:13,180:9,440:12,548:10,632:18,645:8,686:7,714:9,873:20;Avenida de Espana 96;44630
1895;2025-02-16;entregado;1497;208:19,516:20,690:1,704:13,858:14,891:17,905:3;Calle Real 112;40972
1896;2025-02-19;entregado;661;117:16,161:11,165:1,174:17,204:4,394:11,635:19;Avenida Sol 34;8606
1897;2025-01-7;entregado;609;198:1;Calle Jardin 150;24439
1898;2025-02-27;entregado;1309;331:13,442:20,459:11,806:15,812:15,822:5,865:4,882:1,902:15,926:3;Paseo del Prado 141;23590
1899;2025-05-4;preparando;2326;193:12,622:3,655:17,732:12;Camino Viejo 8;45609
1900;2025-01-7;entregado;655;78:13,308:15,765:2,822:19,914:6;Calle Mayor 63;25474
1901;2025-03-13;entregado;2377;153:5,200:19,368:16,387:20,396:12,510:18,545:4,846:7,931:19;Avenida de Espana 65;47068
1902;2025-02-26;entregado;332;97:8,237:2,500:1,663:7,696:1,716:12,755:1,812:16,928:4;Calle Mayor 188;18494
1903;2025-01-7;entregado;1395;245:11;Camino Viejo 184;1314
1904;2025-04-22;entregado;736;75:15,160:1,291:17,400:10,927:11;Calle Real 197;52716
1905;2025-04-29;en reparto;395;133:3,939:9;Calle Jardin 172;1000
1906;2025-02-20;entregado;1661;108:9,268:5,340:2,466:4,468:3,551:6;Camino Viejo 186;9799
1907;2025-03-7;entregado;2237;26:19,140:16,287:9,292:2,315:8,415:11,446:18,462:5,721:7,826:19;Camino Viejo 127;6240
1908;2025-03-6;entregado;577;326:4,389:10,622:15,954:1;Plaza Libertad 3;1264
1909;2025-01-24;entregado;1723;13:13,39:19,195:16,213:16,425:2,466:13,645:19,968:17,988:19;Calle Jardin 42;50765
1910;2025-02-14;entregado;559;65:15,244:8,374:13,416:6,439:18,447:15,449:17,513:15,870:11,989:2;Calle Jardin 121;3813
1911;2025-03-5;entregado;976;26:11,32:2,183:4,211:12,348:16,388:15,403:17,523:2,823:4,841:7;Calle Real 199;47391
1912;2025-04-9;entregado;696;183:16,325:5,486:20,976:8;Camino Viejo 159;12224
1913;2025-05-19;procesando solicitud;1606;336:4,526:16;Calle Estrella 57;10075
1914;2025-04-4;entregado;1510;31:9,248:7,255:16,397:6,422:11,520:9;Camino Viejo 36;46966
1915;2025-04-7;entregado;207;79:4,96:14,154:11,284:20,334:12,360:3,468:9,588:3,619:5,874:1;Calle Estrella 74;15770
1916;2025-05-8;preparando;1274;232:3,245:13,292:19,356:16,433:14,641:18,706:2,757:16,954:16;Avenida de Espana 179;44614
1917;2025-02-23;entregado;2133;50:4,58:6,278:12,286:10,374:1,549:3,607:6,672:4,918:19;Paseo del Prado 116;42449
1918;2025-04-19;entregado;1882;499:9;Calle Estrella 98;3139
1919;2025-05-1;en reparto;1591;246:13,309:16,445:4;Avenida de Espana 190;9363
1920;2025-05-10;preparando;2362;106:11,363:8,378:4,436:16;Calle Luna 107;5462
1921;2025-01-7;entregado;948;403:18,895:7;Avenida de Espana 76;16484
1922;2025-04-2;entregado;2383;97:17,109:13,177:2,328:2,373:11,577:17,876:7,922:12;Calle Mayor 4;49402
1923;2025-03-15;entregado;2319;172:6,286:14,414:2,455:13,554:4,624:19,764:6,991:10;Camino Viejo 121;50091
1924;2025-02-4;entregado;979;845:13;Calle Mayor 60;51808
1925;2025-05-11;preparando;1763;26:9,624:8,737:7,755:16,810:20;Calle Mayor 33;41090
1926;2025-04-19;entregado;2373;579:15,616:5,725:3,914:13;Avenida de Espana 96;38669
1927;2025-01-31;entregado;1630;473:18;Plaza Libertad 59;47631
1928;2025-04-30;en reparto;1355;56:1,91:5,123:2,156:1,247:14,366:12,417:20,433:20,649:18,773:8;Calle Mayor 154;46006
1929;2025-01-5;entregado;730;78:12,639:1;Calle Jardin 85;45006
1930;2025-04-24;en reparto;2170;578:20,742:16,878:18;Avenida Sol 7;31991
1931;2025-03-21;entregado;1157;47:7,135:14,141:19,183:8,468:5,473:2,523:20;Avenida Sol 85;6655
1932;2025-03-29;entregado;1766;73:18,499:2,618:10,929:4;Calle Luna 72;29610
1933;2025-01-6;entregado;465;352:20,384:10,570:11,708:10,802:7,803:15,825:9,913:16,931:17,972:16;Calle Estrella 86;26774
1934;2025-02-19;entregado;1638;248:9,385:6,612:9,651:9,881:3,891:12,935:14,939:7;Camino Viejo 149;7342
1935;2025-03-23;entregado;1638;145:16,567:15,926:10;Calle Real 32;5526
1936;2025-01-24;entregado;773;116:13,226:6,607:3,683:1,712:17,718:1,929:10;Camino Viejo 35;20898
1937;2025-02-6;entregado;2245;2:7,78:13,141:20,551:16,656:13;Avenida Sol 39;20906
1938;2025-05-10;preparando;1029;247:1,462:8,710:9,758:17;Calle Estrella 36;30849
1939;2025-04-11;entregado;1173;33:7,148:19,153:9,273:7,383:7,521:9,651:19,767:16,951:14,971:15;Plaza Libertad 132;16389
1940;2025-02-23;entregado;1930;220:16,272:15,705:3,836:11,856:14;Calle Mayor 148;2758
1941;2025-01-13;entregado;804;151:1,341:4,376:7,566:19,581:6,632:10,793:12;Camino Viejo 81;25358
1942;2025-02-6;entregado;500;884:11;Calle Mayor 143;15375
1943;2025-01-6;entregado;1847;241:17,472:10,525:13,620:10,690:4,739:9,767:19,814:1;Calle Real 142;17894
1944;2025-02-19;entregado;1020;5:20,249:6,416:20,418:5,656:3,676:10,803:11,937:20,975:20;Avenida Sol 79;38680
1945;2025-03-30;entregado;1693;58:7,202:2,251:12,260:14,532:8,543:2,737:1,878:16;Paseo del Prado 97;16255
1946;2025-01-10;entregado;2125;132:2,185:15,409:20,459:1,659:17,674:1,918:19;Avenida Sol 190;40506
1947;2025-03-6;entregado;2404;39:7,49:17,77:4,669:8;Plaza Libertad 131;44161
1948;2025-02-14;entregado;555;522:7,548:11,574:15,579:5,712:5,819:1;Calle Luna 97;42183
1949;2025-04-24;en reparto;200;552:6;Calle Mayor 41;31655
1950;2025-05-17;procesando solicitud;1865;66:19,252:12,404:5,439:14,509:6,543:18,746:20,849:11;Calle Luna 193;50120
1951;2025-05-13;procesando solicitud;187;91:6,119:17,360:8,896:12;Calle Jardin 136;46280
1952;2025-02-19;entregado;1581;211:16,214:8,248:17,355:4,416:4,461:2,777:18,948:8,967:14;Avenida de Espana 21;16793
1953;2025-03-2;entregado;994;210:12,703:7;Paseo del Prado 85;38930
1954;2025-03-26;entregado;2105;82:7,118:15,242:15,362:18,393:10,492:9,550:11,661:18,814:8,932:9;Calle Estrella 163;23408
1955;2025-04-23;en reparto;2402;416:2,592:13;Calle Estrella 122;15007
1956;2025-01-6;entregado;925;266:11,656:15;Calle Luna 117;32437
1957;2025-04-14;entregado;362;348:17,527:3,600:11,604:18,947:3;Calle Real 57;9012
1958;2025-04-21;perdido;1212;56:13,114:15,449:4,454:15,616:13,711:12,821:18,831:17,900:2,960:5;Calle Luna 65;28162
1959;2025-05-13;procesando solicitud;1229;254:16,628:4,689:1;Calle Estrella 161;35564
1960;2025-05-5;preparando;1795;138:4,257:18,312:15,315:6,345:20,485:10,710:8;Calle Mayor 148;43988
1961;2025-04-27;en reparto;1417;93:3,113:3,347:6,377:7,479:10,738:6,788:11;Calle Mayor 54;41677
1962;2025-01-10;entregado;953;219:19,220:8,662:19;Calle Jardin 77;22744
1963;2025-03-27;entregado;1719;50:15;Calle Mayor 94;48588
1964;2025-03-20;entregado;2232;266:14,402:10,667:15,833:16,879:7,946:17;Calle Real 125;27693
1965;2025-03-3;entregado;436;68:15,137:20,357:13,969:3;Plaza Libertad 25;47360
1966;2025-02-25;entregado;335;155:16,344:1,484:9,586:2,680:2,688:13,755:11,766:14,903:9,929:3;Calle Estrella 86;27953
1967;2025-02-27;entregado;242;241:9;Camino Viejo 144;8411
1968;2025-02-9;entregado;2323;97:8,132:20,182:16,201:9,594:8,608:19,846:5,876:18;Calle Jardin 1;4548
1969;2025-01-26;entregado;2336;88:2,92:10,467:14,472:16,554:11,627:5;Paseo del Prado 113;47151
1970;2025-01-19;entregado;1733;46:10,162:5,180:20,493:1,503:4,662:9,691:3,792:2,905:11,954:6;Calle Jardin 90;36014
1971;2025-04-24;en reparto;107;133:7,154:7,324:12,409:9,805:13;Camino Viejo 55;8395
1972;2025-03-29;entregado;2085;233:12,240:20,346:1,437:2,469:10,619:13,623:19,655:5,752:2,864:6;Avenida de Espana 133;21663
1973;2025-04-21;entregado;533;62:12,125:17,219:8,240:13,256:3,467:17,545:1,556:4,620:11,899:20;Plaza Libertad 82;35779
1974;2025-02-3;entregado;1384;160:15,216:10,305:14,384:19,504:10,536:4,587:19,749:19,830:10;Plaza Libertad 141;11373
1975;2025-03-15;entregado;1769;196:7,299:6,325:8,379:8,384:12,395:15,638:5,709:7,932:7;Calle Jardin 71;16911
1976;2025-04-14;entregado;1031;126:19,354:7,737:5;Calle Mayor 170;32939
1977;2025-03-8;entregado;2035;446:2,839:6;Camino Viejo 106;12938
1978;2025-01-4;entregado;2187;39:6,86:19,213:18,383:1,417:4,571:1,661:19,921:3,997:18;Plaza Libertad 175;46967
1979;2025-03-21;entregado;1662;758:11;Plaza Libertad 97;38338
1980;2025-05-21;procesando solicitud;797;52:18,70:6,118:1,219:15,401:3,421:14,529:2,732:13,764:9,938:7;Calle Real 162;17598
1981;2025-01-1;entregado;2115;248:5,379:2,789:10;Plaza Libertad 164;28027
1982;2025-05-15;procesando solicitud;2126;959:3;Calle Luna 146;7354
1983;2025-03-10;entregado;2389;113:14,159:4,414:13,457:4,485:7,501:8,533:19,625:11,672:1,750:17;Calle Jardin 4;17972
1984;2025-01-30;entregado;888;55:15,625:12,750:5,837:20,890:10;Calle Estrella 96;3990
1985;2025-05-3;preparando;603;28:10,279:19,353:9,468:7,507:9,797:6,888:1,935:9;Calle Estrella 16;41315
1986;2025-05-14;procesando solicitud;589;151:14,160:15,184:19,290:20,319:11,337:10,589:8,686:11;Calle Estrella 123;19386
1987;2025-04-24;en reparto;1042;97:5,272:2,277:20,321:15,334:13,552:19,834:13,843:14,938:8;Calle Estrella 13;43098
1988;2025-04-23;en reparto;392;249:6,290:6,333:11,395:15,538:18,607:16,813:19;Calle Mayor 73;51020
1989;2025-02-10;entregado;1237;18:17,20:4,44:11,248:3,313:8,624:7,741:2,915:3,954:14;Calle Jardin 134;28622
1990;2025-02-14;entregado;2437;79:7,217:1,497:19,697:3,736:16,874:18;Avenida de Espana 10;47045
1991;2025-05-8;preparando;699;41:3,60:1,190:16,261:15,323:16;Paseo del Prado 96;52940
1992;2025-05-18;procesando solicitud;1373;46:17,301:9,677:13,758:4,936:12,968:14;Avenida Sol 30;47696
1993;2025-01-29;entregado;878;616:20;Camino Viejo 170;29436
1994;2025-01-19;entregado;2489;232:9,272:6,389:14,954:12;Calle Luna 67;11546
1995;2025-01-12;entregado;1256;213:19,830:1,914:4,965:1;Paseo del Prado 54;2439
1996;2025-04-13;entregado;1274;17:10,123:4,214:13,276:9,282:3,432:20,825:15,901:6;Camino Viejo 31;34385
1997;2025-03-5;entregado;672;76:18,285:13,534:9,701:9,718:9,807:9,878:8;Calle Jardin 195;19949
1998;2025-01-8;entregado;72;99:13,312:5,498:16,528:12,622:2,724:4,739:17;Calle Luna 109;34640
1999;2025-03-4;entregado;1380;390:12,412:5,522:16,602:19,768:16;Calle Mayor 5;44746
2000;2025-05-22;procesando solicitud;2182;62:11,212:4;Avenida de Espana 68;8468
2001;2025-05-21;procesando solicitud;717;104:13,232:1,430:19,465:20,605:3;Avenida Sol 112;5621
2002;2025-05-19;procesando solicitud;1076;25:15,154:2,242:13,594:20,611:8,743:20;Paseo del Prado 127;3750
2003;2025-03-30;entregado;1705;686:11;Calle Real 109;12266
2004;2025-04-10;entregado;430;26:8,155:16,229:8,355:16,427:6,602:15,711:16,978:13,983:17;Plaza Libertad 84;30163
2005;2025-03-17;entregado;668;417:16;Calle Mayor 78;16528
2006;2025-04-29;en reparto;2137;822:20,899:3;Avenida Sol 5;45836
2007;2025-03-27;entregado;2490;93:8,934:18;Plaza Libertad 117;9187
2008;2025-03-12;entregado;935;151:2,368:11,372:13,467:2,706:20,771:8,784:5,800:12;Calle Estrella 171;32754
2009;2025-04-29;en reparto;1448;145:6,185:1,283:14,288:19,352:17,447:17,502:8,629:15,639:19,811:18;Paseo del Prado 131;4823
2010;2025-04-1;entregado;192;46:3,373:17,555:6,696:11,839:16,963:20;Calle Mayor 4;51393
2011;2025-05-10;preparando;2071;93:8,169:10,191:16,298:12,341:17,490:18,582:2;Paseo del Prado 4;36831
2012;2025-01-6;entregado;1567;284:4,349:10,750:4;Calle Luna 68;8840
2013;2025-02-23;entregado;1994;45:10,162:19,349:20,626:6,631:8,716:13,901:17,910:12,956:7;Camino Viejo 173;48645
2014;2025-01-15;entregado;99;42:13,131:19,291:15,434:8,597:8,666:12;Camino Viejo 140;40591
2015;2025-05-18;procesando solicitud;603;84:8,112:10,202:20,209:19,258:2,414:4,530:7,723:7,982:18;Calle Mayor 81;40947
2016;2025-01-5;entregado;870;229:4,348:3;Calle Real 169;29875
2017;2025-04-16;entregado;547;194:15,271:3,283:11,490:2,640:19,704:19,762:8,788:3,824:11;Paseo del Prado 49;50352
2018;2025-05-17;procesando solicitud;1200;526:18;Calle Real 65;3502
2019;2025-04-21;entregado;2082;6:17,44:11,572:1,784:2;Calle Jardin 198;36078
2020;2025-04-27;en reparto;1226;654:15,936:18;Paseo del Prado 148;49842
2021;2025-02-28;entregado;2488;213:13,374:15,537:6,723:9,855:4;Calle Jardin 52;48862
2022;2025-05-18;procesando solicitud;824;3:11,85:3,252:18,313:16,360:3,404:9,866:16;Calle Jardin 114;22341
2023;2025-05-22;procesando solicitud;2151;91:12,112:11,176:10,228:6,350:13,383:15,481:14,749:11,954:8;Calle Luna 67;51930
2024;2025-04-9;entregado;1813;294:19,655:3,768:13;Calle Mayor 86;9896
2025;2025-01-17;entregado;1241;80:12,273:10,583:12;Plaza Libertad 109;31186
2026;2025-03-3;entregado;1620;175:3,203:1,360:4,408:4,733:20,846:5,863:5;Calle Luna 33;6108
2027;2025-01-18;entregado;621;299:2,573:14;Camino Viejo 20;51346
2028;2025-04-27;en reparto;352;34:15,53:12,545:8,808:2,982:5;Paseo del Prado 117;23419
2029;2025-05-20;procesando solicitud;160;419:15,479:13,507:17,709:9,766:9,866:10,979:9,986:7,997:18;Camino Viejo 134;22054
2030;2025-05-10;preparando;820;308:9;Calle Mayor 137;10573
2031;2025-02-4;entregado;1667;15:15,371:3,642:8,728:12,931:1;Calle Mayor 17;1190
2032;2025-04-28;en reparto;1880;54:19,80:11,153:11,426:6,805:12,809:14;Avenida Sol 12;26413
2033;2025-04-26;en reparto;2167;122:5,305:10,331:4,397:6,959:20,991:15;Calle Jardin 90;30276
2034;2025-02-26;entregado;1288;108:9,397:9,660:10;Calle Real 73;32744
2035;2025-01-26;entregado;1039;108:13,338:5,477:20,560:15,625:8,666:15;Calle Mayor 7;6266
2036;2025-02-4;entregado;1105;363:12,477:4,596:11,682:3,692:10,795:17,996:16,1000:18;Avenida de Espana 148;5592
2037;2025-04-14;entregado;1265;120:6,201:2,203:10,390:1,663:8;Calle Jardin 32;37223
2038;2025-03-14;entregado;1328;108:11,111:11,601:10,906:15;Calle Luna 191;46275
2039;2025-04-27;en reparto;350;116:12,676:1,776:11,780:2;Camino Viejo 185;31527
2040;2025-01-20;entregado;1503;3:19,207:16,212:18,255:15,611:1,759:17,787:14;Calle Luna 49;37105
2041;2025-04-6;entregado;77;971:3;Plaza Libertad 141;23496
2042;2025-05-5;preparando;1201;962:7;Camino Viejo 159;29168
2043;2025-05-21;procesando solicitud;1071;131:18,904:13;Calle Mayor 4;23807
2044;2025-04-23;en reparto;1021;21:2,186:15,273:13,468:19,932:8;Camino Viejo 61;10699
2045;2025-01-24;entregado;674;98:6,99:18,210:17,440:17,471:18,503:20,518:8,724:14,902:11,928:1;Plaza Libertad 188;49444
2046;2025-04-16;entregado;619;17:20,140:8,445:8,633:9,806:9;Camino Viejo 168;35670
2047;2025-02-4;entregado;2014;641:4,861:1;Calle Mayor 35;26903
2048;2025-04-23;en reparto;1954;11:16,245:11,271:5,340:13,599:5;Avenida Sol 7;19420
2049;2025-02-17;entregado;838;367:2,384:2,527:19,825:18,915:18;Avenida de Espana 3;14076
2050;2025-03-20;entregado;198;51:13,91:10,239:11,333:15,641:15,749:11,753:5,862:2;Calle Jardin 35;7426
2051;2025-03-5;entregado;1679;61:15,79:9,118:8,313:14,320:3,577:14,587:14,632:20,811:11,858:3;Paseo del Prado 98;43325
2052;2025-04-3;entregado;2261;57:9,186:20,272:6,462:20,591:14,653:19,733:10,897:17,927:15,933:15;Calle Luna 185;12449
2053;2025-01-20;entregado;1587;190:20,271:9,409:16,635:9,650:8,721:2,950:7;Camino Viejo 200;48416
2054;2025-02-23;entregado;2056;65:11,100:15,186:14,248:9,266:17,372:10,660:6,819:17,924:20;Avenida Sol 93;31717
2055;2025-02-25;entregado;969;67:2,121:8,156:20,166:10,355:9,373:3,655:17,954:17;Plaza Libertad 97;45450
2056;2025-02-26;entregado;2236;68:5,301:18,482:2,557:3,753:2,754:2,781:16,787:14,895:18,913:4;Calle Jardin 173;4699
2057;2025-05-17;procesando solicitud;1043;155:8,251:20,297:14,360:18;Calle Jardin 45;3563
2058;2025-02-13;entregado;1005;37:17,312:8,731:8,846:3;Plaza Libertad 32;15214
2059;2025-03-3;entregado;1039;144:16,362:10,459:8,638:8,714:20,751:15,784:16,920:3;Paseo del Prado 35;14925
2060;2025-03-27;entregado;1737;1:20,60:8,294:14,381:18,457:15,697:10,874:4;Avenida de Espana 82;37032
2061;2025-02-11;entregado;1409;18:15,28:14,311:2,427:3,615:10,774:12,791:6,797:5;Plaza Libertad 133;23550
2062;2025-04-15;entregado;2242;326:18,786:8;Plaza Libertad 147;33718
2063;2025-01-20;entregado;300;303:8,609:10,655:19,696:15,702:12;Calle Luna 118;45534
2064;2025-04-1;entregado;1626;222:2,306:2,341:5,404:5,839:8,842:11,890:5,981:7;Camino Viejo 66;19252
2065;2025-01-15;entregado;569;11:15,45:1,78:10,93:13,127:19,218:8,384:13,603:2,635:12,674:8;Calle Mayor 176;22068
2066;2025-03-29;entregado;876;17:7,173:10,189:19,236:18,603:13,989:14;Avenida Sol 186;52535
2067;2025-03-29;entregado;531;307:8,555:15,705:20;Paseo del Prado 155;11879
2068;2025-03-27;entregado;2181;168:8,375:15,576:12;Paseo del Prado 116;11715
2069;2025-03-17;entregado;291;107:5,490:2,524:8,876:9;Calle Estrella 6;50080
2070;2025-02-6;entregado;714;77:5,224:9,376:19,447:19,474:17,878:6;Avenida Sol 98;46064
2071;2025-05-20;procesando solicitud;1527;195:10,320:2,417:1,540:8,739:11,757:9,859:10;Avenida Sol 8;48128
2072;2025-04-24;en reparto;2154;22:19,122:17,373:19,555:10,681:9,926:12,1000:1;Camino Viejo 193;40341
2073;2025-02-18;entregado;1976;86:1,335:10,670:10,721:2;Calle Mayor 45;9210
2074;2025-05-3;preparando;1498;64:12,225:18,321:5,352:16,510:6,575:19,650:15,707:6;Avenida de Espana 18;41050
2075;2025-02-27;entregado;2192;60:2,553:3,873:19;Avenida de Espana 32;6100
2076;2025-01-18;entregado;1643;4:4,163:1,209:12,508:4,665:13,743:17,774:20,925:12;Camino Viejo 107;19053
2077;2025-04-3;entregado;370;662:6;Avenida Sol 146;20239
2078;2025-03-28;entregado;164;443:2;Avenida Sol 5;40058
2079;2025-01-30;entregado;1521;81:10,261:12,349:6,653:10;Calle Luna 198;18302
2080;2025-03-7;entregado;2349;18:14,536:1,631:2,677:2,679:19,804:4;Avenida de Espana 51;25928
2081;2025-02-19;entregado;2480;581:18;Camino Viejo 91;45876
2082;2025-05-7;preparando;297;115:8,532:13;Camino Viejo 156;8086
2083;2025-01-20;entregado;1134;12:8,258:12,521:12;Calle Mayor 102;23966
2084;2025-01-20;entregado;1327;130:2;Calle Mayor 108;25234
2085;2025-02-11;entregado;1054;85:2,153:5,465:1,797:7;Camino Viejo 154;48261
2086;2025-01-17;entregado;866;970:20;Avenida de Espana 31;12626
2087;2025-01-22;entregado;1569;81:12,778:3,874:15;Calle Estrella 173;39825
2088;2025-05-21;procesando solicitud;539;52:19,535:20,556:8,703:19,975:1;Avenida de Espana 65;16631
2089;2025-01-19;entregado;2160;242:19,286:1,311:17,348:2,428:1,554:17,756:20,806:7,838:8,965:6;Calle Luna 37;47912
2090;2025-05-21;procesando solicitud;698;26:11,34:20,284:2,423:8,490:19,519:1,657:15,735:12;Paseo del Prado 150;5079
2091;2025-03-4;entregado;1121;540:2;Calle Mayor 143;10724
2092;2025-04-15;entregado;2212;7:13,218:16,221:18,318:9,452:6,789:11,834:5,916:5,983:16;Calle Estrella 42;11988
2093;2025-02-22;entregado;1281;61:12,363:15,431:1,529:11,533:12;Calle Real 173;29369
2094;2025-02-21;entregado;1800;96:3,227:9,346:5,437:18,915:10,987:14,996:16;Calle Luna 70;23642
2095;2025-02-17;entregado;1117;31:14,38:11,42:7,218:12,277:7,346:20,420:6,836:14;Plaza Libertad 61;22194
2096;2025-03-28;entregado;1824;411:19,553:11;Avenida Sol 111;30691
2097;2025-03-7;entregado;115;8:12,88:17,153:8,210:10,420:14,522:17,543:6,867:3,886:19;Avenida Sol 60;35524
2098;2025-03-31;entregado;1631;124:16,686:19;Calle Estrella 88;24892
2099;2025-01-21;entregado;1632;156:13,409:6,537:2,549:17,661:16,711:10,825:1,829:13,991:19;Paseo del Prado 194;48382
2100;2025-04-30;en reparto;1317;621:9;Calle Estrella 194;31739
2101;2025-05-16;procesando solicitud;2248;60:11,291:6,771:16,990:17;Calle Luna 10;37576
2102;2025-04-29;en reparto;1319;47:10,270:3,379:1,406:7,467:16,485:10,569:11,758:4;Avenida Sol 130;23948
2103;2025-05-23;procesando solicitud;742;76:7,119:15,477:8,557:12,839:19,969:6;Calle Luna 91;14478
2104;2025-01-21;entregado;1987;44:6,131:19,929:6;Avenida Sol 170;22150
2105;2025-02-21;entregado;330;14:15,176:15,238:19,368:1,514:8,653:3,727:19,764:7,848:17;Plaza Libertad 97;39354
2106;2025-03-13;entregado;1982;72:20;Camino Viejo 195;47181
2107;2025-04-13;entregado;857;152:10,181:16,972:11;Avenida de Espana 106;3499
2108;2025-02-17;entregado;709;278:20,322:10,509:17,531:2,691:18,707:6,733:11,756:15,759:8,814:9;Avenida Sol 181;11153
2109;2025-01-1;entregado;409;79:4,120:16,165:17,255:19,338:19,448:6,737:3,925:20;Calle Luna 43;43776
2110;2025-03-11;entregado;254;44:8,55:11,429:2,736:12,750:10,892:1,909:17,989:7;Calle Real 184;17966
2111;2025-04-21;entregado;855;183:5,241:11,412:3,536:1,582:17,639:13,980:16;Calle Real 167;23076
2112;2025-04-18;entregado;595;9:4,315:1,418:2,562:5,765:19,799:11,840:10,987:16;Calle Real 6;47814
2113;2025-05-23;procesando solicitud;1425;189:16,275:12,420:14,458:19,579:16,762:11,890:14;Paseo del Prado 16;39044
2114;2025-04-30;en reparto;303;350:16,446:13,855:15;Camino Viejo 18;3967
2115;2025-02-24;entregado;2407;148:7,149:11,218:11,280:13,318:18,739:4;Avenida de Espana 14;47071
2116;2025-03-4;entregado;175;108:10,167:19,171:17,179:4,224:9,281:4,376:15,396:5,537:20,840:19;Calle Estrella 117;28758
2117;2025-04-4;entregado;1621;315:6,510:16;Calle Luna 178;51541
2118;2025-03-24;entregado;1548;510:13;Calle Mayor 100;41153
2119;2025-02-6;entregado;2168;371:19,684:12;Calle Luna 46;37036
2120;2025-02-27;entregado;2374;180:6,293:20,357:4,413:17,486:13,543:8,956:15;Plaza Libertad 40;40766
2121;2025-01-20;entregado;1069;109:18,134:17,229:16,323:7,527:20,528:3,801:3,931:18,973:9;Plaza Libertad 58;27835
2122;2025-01-13;entregado;728;55:20,157:2,186:19,272:5,401:12,483:12,490:13,695:9,782:16;Calle Mayor 51;35341
2123;2025-01-29;entregado;2351;208:19,421:1,555:14,801:20,938:13;Calle Mayor 17;25735
2124;2025-03-15;entregado;2022;102:6,474:16;Calle Mayor 111;12140
2125;2025-04-10;entregado;2385;84:15,207:13,228:13,229:15,413:1,448:4,680:2,738:17,951:14,954:1;Calle Real 184;39088
2126;2025-04-17;entregado;163;545:10;Calle Mayor 189;5371
2127;2025-03-14;entregado;861;103:4,189:14,285:5,481:10,775:13,802:11,809:18,845:4,894:13;Camino Viejo 133;22413
2128;2025-01-26;entregado;1265;98:3,756:9;Avenida de Espana 158;45768
2129;2025-03-7;entregado;662;629:9;Calle Jardin 76;26252
2130;2025-04-28;en reparto;1959;53:15,316:13,353:13,507:19,519:2,948:8;Plaza Libertad 81;30983
2131;2025-02-12;entregado;821;39:9,95:19,163:3,165:4,181:9,259:1,320:3,381:17,669:15;Avenida de Espana 20;45077
2132;2025-01-21;entregado;104;211:10,273:3,766:13,898:9;Avenida de Espana 58;14083
2133;2025-02-16;entregado;2430;194:20,337:10,436:9,443:2,740:10,746:2,802:16,819:12,935:16;Calle Real 89;38426
2134;2025-04-20;entregado;1588;11:20,405:9,713:10,769:6,907:2,969:10,981:5;Calle Luna 26;15904
2135;2025-03-17;entregado;2369;580:14;Calle Estrella 17;23087
2136;2025-02-21;entregado;269;30:16,285:16,341:3,343:7,762:16,962:5;Calle Estrella 191;17782
2137;2025-05-12;preparando;100;109:18,201:5,565:16,644:8,689:4;Calle Luna 92;30894
2138;2025-02-1;entregado;1710;126:7,418:6,449:10,514:7,625:11,693:14,879:8;Paseo del Prado 50;52625
2139;2025-05-13;procesando solicitud;1389;21:9,120:15,760:8;Calle Jardin 117;5436
2140;2025-04-3;entregado;2241;122:20,282:4,400:12,450:18,566:7,614:1,694:16;Avenida Sol 160;12429
2141;2025-03-19;entregado;1186;206:12,239:10,400:2,409:4,417:9,431:15,550:5,736:15,876:9,896:18;Camino Viejo 44;24096
2142;2025-02-17;entregado;920;824:4;Calle Jardin 137;30032
2143;2025-03-5;entregado;2322;305:5,347:2,670:8;Calle Luna 145;27826
2144;2025-04-30;en reparto;1790;66:7,490:12,811:9,847:9;Calle Jardin 36;22225
2145;2025-02-26;entregado;1168;54:5,60:19,258:14,413:6,427:17,482:18,519:2,526:8;Calle Estrella 52;52868
2146;2025-03-15;entregado;1928;504:8,523:7,555:9,883:12,980:20;Camino Viejo 101;27939
2147;2025-01-8;entregado;218;229:15,652:13,692:18,741:7,855:6,904:4,934:4;Paseo del Prado 40;11056
2148;2025-01-30;entregado;1991;31:2,208:9,242:5,278:1,416:7,661:16,759:15,860:8,917:2,999:7;Calle Mayor 44;50303
2149;2025-01-8;entregado;588;760:4;Calle Real 109;10377
2150;2025-03-24;entregado;720;245:2,247:20,257:16,302:18,328:5,428:13,645:2,782:15;Calle Luna 75;42795
2151;2025-02-12;entregado;1857;168:1,253:11,382:10,576:19,672:5,889:17,930:7;Avenida Sol 159;11054
2152;2025-02-19;entregado;1849;177:14,259:7,353:17,391:3,440:16,557:5,726:3;Avenida Sol 152;33319
2153;2025-02-24;entregado;1208;93:13,414:20,614:13,755:4,876:11,959:13;Avenida Sol 37;31582
2154;2025-02-5;entregado;667;210:13,814:8,873:11;Calle Mayor 16;45628
